[0x201000000002688] lsb 0000000b00000000 - noone  EMIT(REG_PC_VERSION, 0x000b0000);
[0x201000000004728] lsb 1001ffa058004020 - DPU    EMIT(REG_DPU_DST_BASE_ADDR, 0xffa05800);
[0x201000000004730] lsb 1001000c08404024 - DPU    EMIT(REG_DPU_DST_SURF_STRIDE, DPU_DST_SURF_STRIDE_DST_SURF_STRIDE(49284));
[0x201000000004738] lsb 1001000000dd4030 - DPU    EMIT(REG_DPU_DATA_CUBE_WIDTH, DPU_DATA_CUBE_WIDTH_WIDTH(221));
[0x201000000004740] lsb 10010000001d4034 - DPU    EMIT(REG_DPU_DATA_CUBE_HEIGHT, DPU_DATA_CUBE_HEIGHT_HEIGHT(29));
[0x201000000004750] lsb 1001000f000f403c - DPU    EMIT(REG_DPU_DATA_CUBE_CHANNEL, DPU_DATA_CUBE_CHANNEL_ORIG_CHANNEL(15) | DPU_DATA_CUBE_CHANNEL_CHANNEL(15));
[0x201000000004758] lsb 1001000000534040 - DPU    EMIT(REG_DPU_BS_CFG, DPU_BS_CFG_BS_RELU_BYPASS(1) | DPU_BS_CFG_BS_MUL_BYPASS(1) | DPU_BS_CFG_BS_ALU_BYPASS(1) | DPU_BS_CFG_BS_BYPASS(1));
[0x201000000004778] lsb 1001000001264050 - DPU    EMIT(REG_DPU_BS_OW_CFG, DPU_BS_OW_CFG_SIZE_E_2(1) | DPU_BS_OW_CFG_SIZE_E_1(1) | DPU_BS_OW_CFG_SIZE_E_0(1) | DPU_BS_OW_CFG_OD_BYPASS(1));
[0x201000000004788] lsb 10010000000f4058 - DPU    EMIT(REG_DPU_WDMA_SIZE_0, DPU_WDMA_SIZE_0_CHANNEL_WDMA(15));
[0x201000000004790] lsb 1001001d00dd405c - DPU    EMIT(REG_DPU_WDMA_SIZE_1, DPU_WDMA_SIZE_1_HEIGHT_WDMA(29) | DPU_WDMA_SIZE_1_WIDTH_WDMA(221));
[0x201000000004798] lsb 1001000000534060 - DPU    EMIT(REG_DPU_BN_CFG, DPU_BN_CFG_BN_RELU_BYPASS(1) | DPU_BN_CFG_BN_MUL_BYPASS(1) | DPU_BN_CFG_BN_ALU_BYPASS(1) | DPU_BN_CFG_BN_BYPASS(1));
[0x2010000000047b8] lsb 1001000003834070 - DPU    EMIT(REG_DPU_EW_CFG, DPU_EW_CFG_EW_RELU_BYPASS(1) | DPU_EW_CFG_EW_OP_CVT_BYPASS(1) | DPU_EW_CFG_EW_LUT_BYPASS(1) | DPU_EW_CFG_EW_OP_BYPASS(1) | DPU_EW_CFG_EW_BYPASS(1));
[0x2010000000047c8] lsb 1001000000014078 - DPU    EMIT(REG_DPU_EW_CVT_SCALE_VALUE, DPU_EW_CVT_SCALE_VALUE_EW_OP_CVT_SCALE(1));
[0x2010000000047e0] lsb 1001000100014084 - DPU    EMIT(REG_DPU_OUT_CVT_SCALE, DPU_OUT_CVT_SCALE_FP32TOFP16_EN(1) | DPU_OUT_CVT_SCALE_OUT_CVT_SCALE(1));
[0x201000000004830] lsb 10010018108040c0 - DPU    EMIT(REG_DPU_SURFACE_ADD, DPU_SURFACE_ADD_SURF_ADD(98568));
[0x2010000000048a0] lsb 0101ffffb8800010 - PC     EMIT(REG_PC_BASE_ADDRESS, PC_BASE_ADDRESS_PC_SOURCE_ADDR(268434312));
[0x2010000000048a8] lsb 01010001000e0014 - PC     EMIT(REG_PC_REGISTER_AMOUNTS, PC_REGISTER_AMOUNTS_RESERVED_0(1) | PC_REGISTER_AMOUNTS_PC_DATA_AMOUNT(14));
[0x2010000000048b8] lsb 00810000000d0008 - noone  EMIT(REG_PC_OPERATION_ENABLE, PC_OPERATION_ENABLE_RESERVED_0(6) | PC_OPERATION_ENABLE_OP_EN(1));
[0x2010000000048e0] lsb 40010000000e6004 - PPU    EMIT(REG_PPU_S_POINTER, PPU_S_POINTER_POINTER_PP_MODE(1) | PPU_S_POINTER_EXECUTER_PP_EN(1) | PPU_S_POINTER_POINTER_PP_EN(1));
[0x2010000000048e8] lsb 80010000000e7004 - PPU_RDMA EMIT(REG_PPU_RDMA_RDMA_S_POINTER, PPU_RDMA_RDMA_S_POINTER_POINTER_PP_MODE(1) | PPU_RDMA_RDMA_S_POINTER_EXECUTER_PP_EN(1) | PPU_RDMA_RDMA_S_POINTER_POINTER_PP_EN(1));
[0x201000000004900] lsb 40010000001f6014 - PPU    EMIT(REG_PPU_DATA_CUBE_IN_CHANNEL, PPU_DATA_CUBE_IN_CHANNEL_CUBE_IN_CHANNEL(31));
[0x201000000004918] lsb 40010000001f6020 - PPU    EMIT(REG_PPU_DATA_CUBE_OUT_CHANNEL, PPU_DATA_CUBE_OUT_CHANNEL_CUBE_OUT_CHANNEL(31));
[0x201000000004920] lsb 4001000000116024 - PPU    EMIT(REG_PPU_OPERATION_MODE_CFG, PPU_OPERATION_MODE_CFG_FLYING_MODE(1) | PPU_OPERATION_MODE_CFG_POOLING_METHOD(1));
[0x201000000004958] lsb 4001ffff92006070 - PPU    EMIT(REG_PPU_DST_BASE_ADDR, PPU_DST_BASE_ADDR_DST_BASE_ADDR(268433696));
[0x201000000004960] lsb 400100000010607c - PPU    EMIT(REG_PPU_DST_SURF_STRIDE, PPU_DST_SURF_STRIDE_DST_SURF_STRIDE(1));
[0x201000000004968] lsb 4001000000106084 - PPU    EMIT(REG_PPU_DATA_FORMAT, PPU_DATA_FORMAT_INDEX_ADD(1));
[0x201000000004970] lsb 40010000000360dc - PPU    EMIT(REG_PPU_MISC_CTRL, PPU_MISC_CTRL_BURST_LEN(3));
[0x201000000004988] lsb 80010000001f7014 - PPU_RDMA EMIT(REG_PPU_RDMA_RDMA_CUBE_IN_CHANNEL, PPU_RDMA_RDMA_CUBE_IN_CHANNEL_CUBE_IN_CHANNEL(31));
[0x201000000004990] lsb 8001ffff9600701c - PPU_RDMA EMIT(REG_PPU_RDMA_RDMA_SRC_BASE_ADDR, 0xffff9600);
[0x201000000004998] lsb 8001000000107024 - PPU_RDMA EMIT(REG_PPU_RDMA_RDMA_SRC_LINE_STRIDE, PPU_RDMA_RDMA_SRC_LINE_STRIDE_SRC_LINE_STRIDE(1));
[0x2010000000049a0] lsb 8001000000107028 - PPU_RDMA EMIT(REG_PPU_RDMA_RDMA_SRC_SURF_STRIDE, PPU_RDMA_RDMA_SRC_SURF_STRIDE_SRC_SURF_STRIDE(1));
[0x2010000000049a8] lsb 8001000000017030 - PPU_RDMA EMIT(REG_PPU_RDMA_RDMA_DATA_FORMAT, PPU_RDMA_RDMA_DATA_FORMAT_IN_PRECISION(1));
[0x2010000000049c8] lsb 0081000000600008 - noone  EMIT(REG_PC_OPERATION_ENABLE, PC_OPERATION_ENABLE_RESERVED_0(48));
[0x2010000000049e0] lsb 10010000000e4004 - DPU    EMIT(REG_DPU_S_POINTER, DPU_S_POINTER_POINTER_PP_MODE(1) | DPU_S_POINTER_EXECUTER_PP_EN(1) | DPU_S_POINTER_POINTER_PP_EN(1));
[0x2010000000049e8] lsb 02016000a120100c - CNA    EMIT(REG_CNA_CONV_CON1, CNA_CONV_CON1_NONALIGN_DMA(1) | CNA_CONV_CON1_GROUP_LINE_OFF(1) | CNA_CONV_CON1_ARGB_IN(10) | CNA_CONV_CON1_PROC_PRECISION(2) | CNA_CONV_CON1_IN_PRECISION(2));
[0x2010000000049f0] lsb 0201400003201010 - CNA    EMIT(REG_CNA_CONV_CON2, CNA_CONV_CON2_RESERVED_0(64) | CNA_CONV_CON2_FEATURE_GRAINS(50));
[0x2010000000049f8] lsb 0201000000091014 - CNA    EMIT(REG_CNA_CONV_CON3, CNA_CONV_CON3_CONV_Y_STRIDE(1) | CNA_CONV_CON3_CONV_X_STRIDE(1));
[0x201000000004a00] lsb 020100e000321020 - CNA    EMIT(REG_CNA_DATA_SIZE0, CNA_DATA_SIZE0_DATAIN_WIDTH(224) | CNA_DATA_SIZE0_DATAIN_HEIGHT(50));
[0x201000000004a08] lsb 0201000200081024 - CNA    EMIT(REG_CNA_DATA_SIZE1, CNA_DATA_SIZE1_DATAIN_CHANNEL_REAL(2) | CNA_DATA_SIZE1_DATAIN_CHANNEL(8));
[0x201000000004a10] lsb 0201000000de1028 - CNA    EMIT(REG_CNA_DATA_SIZE2, CNA_DATA_SIZE2_DATAOUT_WIDTH(222));
[0x201000000004a18] lsb 0201000029a0102c - CNA    EMIT(REG_CNA_DATA_SIZE3, CNA_DATA_SIZE3_DATAOUT_ATOMICS(10656));
[0x201000000004a20] lsb 0201000009001030 - CNA    EMIT(REG_CNA_WEIGHT_SIZE0, 0x00000900);
[0x201000000004a28] lsb 0201000000901034 - CNA    EMIT(REG_CNA_WEIGHT_SIZE1, CNA_WEIGHT_SIZE1_WEIGHT_BYTES_PER_KERNEL(144));
[0x201000000004a30] lsb 0201030300101038 - CNA    EMIT(REG_CNA_WEIGHT_SIZE2, CNA_WEIGHT_SIZE2_WEIGHT_WIDTH(3) | CNA_WEIGHT_SIZE2_WEIGHT_HEIGHT(3) | CNA_WEIGHT_SIZE2_WEIGHT_KERNELS(16));
[0x201000000004a38] lsb 02010000001b1040 - CNA    EMIT(REG_CNA_CBUF_CON0, CNA_CBUF_CON0_WEIGHT_BANK(1) | CNA_CBUF_CON0_DATA_BANK(11));
[0x201000000004a40] lsb 020100002bc01044 - CNA    EMIT(REG_CNA_CBUF_CON1, CNA_CBUF_CON1_DATA_ENTRIES(11200));
[0x201000000004a48] lsb 020100000001104c - CNA    EMIT(REG_CNA_CVT_CON0, CNA_CVT_CON0_CVT_BYPASS(1));
[0x201000000004a50] lsb 0201000100001050 - CNA    EMIT(REG_CNA_CVT_CON1, CNA_CVT_CON1_CVT_SCALE0(1));
[0x201000000004a58] lsb 0201000100001054 - CNA    EMIT(REG_CNA_CVT_CON2, CNA_CVT_CON2_CVT_SCALE1(1));
[0x201000000004a60] lsb 0201000100001058 - CNA    EMIT(REG_CNA_CVT_CON3, CNA_CVT_CON3_CVT_SCALE2(1));
[0x201000000004a68] lsb 020100010000105c - CNA    EMIT(REG_CNA_CVT_CON4, CNA_CVT_CON4_CVT_SCALE3(1));
[0x201000000004a88] lsb 0201ffc620001070 - CNA    EMIT(REG_CNA_FEATURE_DATA_ADDR, 0xffc62000);
[0x201000000004a98] lsb 0201000f000f1078 - CNA    EMIT(REG_CNA_DMA_CON0, CNA_DMA_CON0_WEIGHT_BURST_LEN(15) | CNA_DMA_CON0_DATA_BURST_LEN(15));
[0x201000000004aa0] lsb 0201000000e0107c - CNA    EMIT(REG_CNA_DMA_CON1, CNA_DMA_CON1_LINE_STRIDE(224));
[0x201000000004aa8] lsb 02010000c3201080 - CNA    EMIT(REG_CNA_DMA_CON2, CNA_DMA_CON2_SURF_STRIDE(49952));
[0x201000000004ab0] lsb 020100e000321084 - CNA    EMIT(REG_CNA_FC_DATA_SIZE0, CNA_FC_DATA_SIZE0_DMA_WIDTH(224) | CNA_FC_DATA_SIZE0_DMA_HEIGHT(50));
[0x201000000004ab8] lsb 0201000000081088 - CNA    EMIT(REG_CNA_FC_DATA_SIZE1, CNA_FC_DATA_SIZE1_DMA_CHANNEL(8));
[0x201000000004ad0] lsb 0201ffff89001110 - CNA    EMIT(REG_CNA_DCOMP_ADDR0, 0xffff8900);
[0x201000000004b58] lsb 020100000fff1180 - CNA    EMIT(REG_CNA_CVT_CON5, 0x00000fff);
[0x201000000004b68] lsb 0801000002003010 - CORE   EMIT(REG_CORE_MISC_CFG, CORE_MISC_CFG_PROC_PRECISION(2));
[0x201000000004b70] lsb 0801002f00dd3014 - CORE   EMIT(REG_CORE_DATAOUT_SIZE_0, CORE_DATAOUT_SIZE_0_DATAOUT_HEIGHT(47) | CORE_DATAOUT_SIZE_0_DATAOUT_WIDTH(221));
[0x201000000004b78] lsb 08010000000f3018 - CORE   EMIT(REG_CORE_DATAOUT_SIZE_1, CORE_DATAOUT_SIZE_1_DATAOUT_CHANNEL(15));
[0x201000000004b90] lsb 1001000001e4400c - DPU    EMIT(REG_DPU_FEATURE_MODE_CFG, DPU_FEATURE_MODE_CFG_BURST_LEN(15) | DPU_FEATURE_MODE_CFG_OUTPUT_MODE(2));
[0x201000000004b98] lsb 1001480000024010 - DPU    EMIT(REG_DPU_DATA_FORMAT, DPU_DATA_FORMAT_OUT_PRECISION(2) | DPU_DATA_FORMAT_IN_PRECISION(2) | DPU_DATA_FORMAT_PROC_PRECISION(2));
[0x201000000004ba8] lsb 1001ffae00804020 - DPU    EMIT(REG_DPU_DST_BASE_ADDR, 0xffae0080);
[0x201000000004bb0] lsb 1001000c08404024 - DPU    EMIT(REG_DPU_DST_SURF_STRIDE, DPU_DST_SURF_STRIDE_DST_SURF_STRIDE(49284));
[0x201000000004bb8] lsb 1001000000dd4030 - DPU    EMIT(REG_DPU_DATA_CUBE_WIDTH, DPU_DATA_CUBE_WIDTH_WIDTH(221));
[0x201000000004bc0] lsb 10010000002f4034 - DPU    EMIT(REG_DPU_DATA_CUBE_HEIGHT, DPU_DATA_CUBE_HEIGHT_HEIGHT(47));
[0x201000000004bd0] lsb 1001000f000f403c - DPU    EMIT(REG_DPU_DATA_CUBE_CHANNEL, DPU_DATA_CUBE_CHANNEL_ORIG_CHANNEL(15) | DPU_DATA_CUBE_CHANNEL_CHANNEL(15));
[0x201000000004bd8] lsb 1001000000534040 - DPU    EMIT(REG_DPU_BS_CFG, DPU_BS_CFG_BS_RELU_BYPASS(1) | DPU_BS_CFG_BS_MUL_BYPASS(1) | DPU_BS_CFG_BS_ALU_BYPASS(1) | DPU_BS_CFG_BS_BYPASS(1));
[0x201000000004bf8] lsb 1001000001264050 - DPU    EMIT(REG_DPU_BS_OW_CFG, DPU_BS_OW_CFG_SIZE_E_2(1) | DPU_BS_OW_CFG_SIZE_E_1(1) | DPU_BS_OW_CFG_SIZE_E_0(1) | DPU_BS_OW_CFG_OD_BYPASS(1));
[0x201000000004c08] lsb 10010000000f4058 - DPU    EMIT(REG_DPU_WDMA_SIZE_0, DPU_WDMA_SIZE_0_CHANNEL_WDMA(15));
[0x201000000004c10] lsb 1001002f00dd405c - DPU    EMIT(REG_DPU_WDMA_SIZE_1, DPU_WDMA_SIZE_1_HEIGHT_WDMA(47) | DPU_WDMA_SIZE_1_WIDTH_WDMA(221));
[0x201000000004c18] lsb 1001000000534060 - DPU    EMIT(REG_DPU_BN_CFG, DPU_BN_CFG_BN_RELU_BYPASS(1) | DPU_BN_CFG_BN_MUL_BYPASS(1) | DPU_BN_CFG_BN_ALU_BYPASS(1) | DPU_BN_CFG_BN_BYPASS(1));
[0x201000000004c38] lsb 1001000003834070 - DPU    EMIT(REG_DPU_EW_CFG, DPU_EW_CFG_EW_RELU_BYPASS(1) | DPU_EW_CFG_EW_OP_CVT_BYPASS(1) | DPU_EW_CFG_EW_LUT_BYPASS(1) | DPU_EW_CFG_EW_OP_BYPASS(1) | DPU_EW_CFG_EW_BYPASS(1));
[0x201000000004c48] lsb 1001000000014078 - DPU    EMIT(REG_DPU_EW_CVT_SCALE_VALUE, DPU_EW_CVT_SCALE_VALUE_EW_OP_CVT_SCALE(1));
[0x201000000004c60] lsb 1001000100014084 - DPU    EMIT(REG_DPU_OUT_CVT_SCALE, DPU_OUT_CVT_SCALE_FP32TOFP16_EN(1) | DPU_OUT_CVT_SCALE_OUT_CVT_SCALE(1));
[0x201000000004cb0] lsb 10010018108040c0 - DPU    EMIT(REG_DPU_SURFACE_ADD, DPU_SURFACE_ADD_SURF_ADD(98568));
[0x201000000004d20] lsb 0101ffffbd000010 - PC     EMIT(REG_PC_BASE_ADDRESS, PC_BASE_ADDRESS_PC_SOURCE_ADDR(268434384));
[0x201000000004d28] lsb 0101000100350014 - PC     EMIT(REG_PC_REGISTER_AMOUNTS, PC_REGISTER_AMOUNTS_RESERVED_0(1) | PC_REGISTER_AMOUNTS_PC_DATA_AMOUNT(53));
[0x201000000004d38] lsb 00810000000d0008 - noone  EMIT(REG_PC_OPERATION_ENABLE, PC_OPERATION_ENABLE_RESERVED_0(6) | PC_OPERATION_ENABLE_OP_EN(1));
[0x201000000004d60] lsb 10010000000e4004 - DPU    EMIT(REG_DPU_S_POINTER, DPU_S_POINTER_POINTER_PP_MODE(1) | DPU_S_POINTER_EXECUTER_PP_EN(1) | DPU_S_POINTER_POINTER_PP_EN(1));
[0x201000000004d68] lsb 02016000a120100c - CNA    EMIT(REG_CNA_CONV_CON1, CNA_CONV_CON1_NONALIGN_DMA(1) | CNA_CONV_CON1_GROUP_LINE_OFF(1) | CNA_CONV_CON1_ARGB_IN(10) | CNA_CONV_CON1_PROC_PRECISION(2) | CNA_CONV_CON1_IN_PRECISION(2));
[0x201000000004d70] lsb 0201400003201010 - CNA    EMIT(REG_CNA_CONV_CON2, CNA_CONV_CON2_RESERVED_0(64) | CNA_CONV_CON2_FEATURE_GRAINS(50));
[0x201000000004d78] lsb 0201000000091014 - CNA    EMIT(REG_CNA_CONV_CON3, CNA_CONV_CON3_CONV_Y_STRIDE(1) | CNA_CONV_CON3_CONV_X_STRIDE(1));
[0x201000000004d80] lsb 020100e000321020 - CNA    EMIT(REG_CNA_DATA_SIZE0, CNA_DATA_SIZE0_DATAIN_WIDTH(224) | CNA_DATA_SIZE0_DATAIN_HEIGHT(50));
[0x201000000004d88] lsb 0201000200081024 - CNA    EMIT(REG_CNA_DATA_SIZE1, CNA_DATA_SIZE1_DATAIN_CHANNEL_REAL(2) | CNA_DATA_SIZE1_DATAIN_CHANNEL(8));
[0x201000000004d90] lsb 0201000000de1028 - CNA    EMIT(REG_CNA_DATA_SIZE2, CNA_DATA_SIZE2_DATAOUT_WIDTH(222));
[0x201000000004d98] lsb 0201000029a0102c - CNA    EMIT(REG_CNA_DATA_SIZE3, CNA_DATA_SIZE3_DATAOUT_ATOMICS(10656));
[0x201000000004da0] lsb 0201000009001030 - CNA    EMIT(REG_CNA_WEIGHT_SIZE0, 0x00000900);
[0x201000000004da8] lsb 0201000000901034 - CNA    EMIT(REG_CNA_WEIGHT_SIZE1, CNA_WEIGHT_SIZE1_WEIGHT_BYTES_PER_KERNEL(144));
[0x201000000004db0] lsb 0201030300101038 - CNA    EMIT(REG_CNA_WEIGHT_SIZE2, CNA_WEIGHT_SIZE2_WEIGHT_WIDTH(3) | CNA_WEIGHT_SIZE2_WEIGHT_HEIGHT(3) | CNA_WEIGHT_SIZE2_WEIGHT_KERNELS(16));
[0x201000000004db8] lsb 02010000001b1040 - CNA    EMIT(REG_CNA_CBUF_CON0, CNA_CBUF_CON0_WEIGHT_BANK(1) | CNA_CBUF_CON0_DATA_BANK(11));
[0x201000000004dc0] lsb 020100002bc01044 - CNA    EMIT(REG_CNA_CBUF_CON1, CNA_CBUF_CON1_DATA_ENTRIES(11200));
[0x201000000004dc8] lsb 020100000001104c - CNA    EMIT(REG_CNA_CVT_CON0, CNA_CVT_CON0_CVT_BYPASS(1));
[0x201000000004dd0] lsb 0201000100001050 - CNA    EMIT(REG_CNA_CVT_CON1, CNA_CVT_CON1_CVT_SCALE0(1));
[0x201000000004dd8] lsb 0201000100001054 - CNA    EMIT(REG_CNA_CVT_CON2, CNA_CVT_CON2_CVT_SCALE1(1));
[0x201000000004de0] lsb 0201000100001058 - CNA    EMIT(REG_CNA_CVT_CON3, CNA_CVT_CON3_CVT_SCALE2(1));
[0x201000000004de8] lsb 020100010000105c - CNA    EMIT(REG_CNA_CVT_CON4, CNA_CVT_CON4_CVT_SCALE3(1));
[0x201000000004e08] lsb 0201ffc71c001070 - CNA    EMIT(REG_CNA_FEATURE_DATA_ADDR, 0xffc71c00);
[0x201000000004e18] lsb 0201000f000f1078 - CNA    EMIT(REG_CNA_DMA_CON0, CNA_DMA_CON0_WEIGHT_BURST_LEN(15) | CNA_DMA_CON0_DATA_BURST_LEN(15));
[0x201000000004e20] lsb 0201000000e0107c - CNA    EMIT(REG_CNA_DMA_CON1, CNA_DMA_CON1_LINE_STRIDE(224));
[0x201000000004e28] lsb 02010000c3201080 - CNA    EMIT(REG_CNA_DMA_CON2, CNA_DMA_CON2_SURF_STRIDE(49952));
[0x201000000004e30] lsb 020100e000321084 - CNA    EMIT(REG_CNA_FC_DATA_SIZE0, CNA_FC_DATA_SIZE0_DMA_WIDTH(224) | CNA_FC_DATA_SIZE0_DMA_HEIGHT(50));
[0x201000000004e38] lsb 0201000000081088 - CNA    EMIT(REG_CNA_FC_DATA_SIZE1, CNA_FC_DATA_SIZE1_DMA_CHANNEL(8));
[0x201000000004e50] lsb 0201ffff89001110 - CNA    EMIT(REG_CNA_DCOMP_ADDR0, 0xffff8900);
[0x201000000004ed8] lsb 020100000fff1180 - CNA    EMIT(REG_CNA_CVT_CON5, 0x00000fff);
[0x201000000004ee8] lsb 0801000002003010 - CORE   EMIT(REG_CORE_MISC_CFG, CORE_MISC_CFG_PROC_PRECISION(2));
[0x201000000004ef0] lsb 0801002f00dd3014 - CORE   EMIT(REG_CORE_DATAOUT_SIZE_0, CORE_DATAOUT_SIZE_0_DATAOUT_HEIGHT(47) | CORE_DATAOUT_SIZE_0_DATAOUT_WIDTH(221));
[0x201000000004ef8] lsb 08010000000f3018 - CORE   EMIT(REG_CORE_DATAOUT_SIZE_1, CORE_DATAOUT_SIZE_1_DATAOUT_CHANNEL(15));
[0x201000000004f10] lsb 1001000001e4400c - DPU    EMIT(REG_DPU_FEATURE_MODE_CFG, DPU_FEATURE_MODE_CFG_BURST_LEN(15) | DPU_FEATURE_MODE_CFG_OUTPUT_MODE(2));
[0x201000000004f18] lsb 1001480000024010 - DPU    EMIT(REG_DPU_DATA_FORMAT, DPU_DATA_FORMAT_OUT_PRECISION(2) | DPU_DATA_FORMAT_IN_PRECISION(2) | DPU_DATA_FORMAT_PROC_PRECISION(2));
[0x201000000004f28] lsb 1001ffb09a804020 - DPU    EMIT(REG_DPU_DST_BASE_ADDR, 0xffb09a80);
[0x201000000004f30] lsb 1001000c08404024 - DPU    EMIT(REG_DPU_DST_SURF_STRIDE, DPU_DST_SURF_STRIDE_DST_SURF_STRIDE(49284));
[0x201000000004f38] lsb 1001000000dd4030 - DPU    EMIT(REG_DPU_DATA_CUBE_WIDTH, DPU_DATA_CUBE_WIDTH_WIDTH(221));
[0x201000000004f40] lsb 10010000002f4034 - DPU    EMIT(REG_DPU_DATA_CUBE_HEIGHT, DPU_DATA_CUBE_HEIGHT_HEIGHT(47));
[0x201000000004f50] lsb 1001000f000f403c - DPU    EMIT(REG_DPU_DATA_CUBE_CHANNEL, DPU_DATA_CUBE_CHANNEL_ORIG_CHANNEL(15) | DPU_DATA_CUBE_CHANNEL_CHANNEL(15));
[0x201000000004f58] lsb 1001000000534040 - DPU    EMIT(REG_DPU_BS_CFG, DPU_BS_CFG_BS_RELU_BYPASS(1) | DPU_BS_CFG_BS_MUL_BYPASS(1) | DPU_BS_CFG_BS_ALU_BYPASS(1) | DPU_BS_CFG_BS_BYPASS(1));
[0x201000000004f78] lsb 1001000001264050 - DPU    EMIT(REG_DPU_BS_OW_CFG, DPU_BS_OW_CFG_SIZE_E_2(1) | DPU_BS_OW_CFG_SIZE_E_1(1) | DPU_BS_OW_CFG_SIZE_E_0(1) | DPU_BS_OW_CFG_OD_BYPASS(1));
[0x201000000004f88] lsb 10010000000f4058 - DPU    EMIT(REG_DPU_WDMA_SIZE_0, DPU_WDMA_SIZE_0_CHANNEL_WDMA(15));
[0x201000000004f90] lsb 1001002f00dd405c - DPU    EMIT(REG_DPU_WDMA_SIZE_1, DPU_WDMA_SIZE_1_HEIGHT_WDMA(47) | DPU_WDMA_SIZE_1_WIDTH_WDMA(221));
[0x201000000004f98] lsb 1001000000534060 - DPU    EMIT(REG_DPU_BN_CFG, DPU_BN_CFG_BN_RELU_BYPASS(1) | DPU_BN_CFG_BN_MUL_BYPASS(1) | DPU_BN_CFG_BN_ALU_BYPASS(1) | DPU_BN_CFG_BN_BYPASS(1));
[0x201000000004fb8] lsb 1001000003834070 - DPU    EMIT(REG_DPU_EW_CFG, DPU_EW_CFG_EW_RELU_BYPASS(1) | DPU_EW_CFG_EW_OP_CVT_BYPASS(1) | DPU_EW_CFG_EW_LUT_BYPASS(1) | DPU_EW_CFG_EW_OP_BYPASS(1) | DPU_EW_CFG_EW_BYPASS(1));
[0x201000000004fc8] lsb 1001000000014078 - DPU    EMIT(REG_DPU_EW_CVT_SCALE_VALUE, DPU_EW_CVT_SCALE_VALUE_EW_OP_CVT_SCALE(1));
[0x201000000004fe0] lsb 1001000100014084 - DPU    EMIT(REG_DPU_OUT_CVT_SCALE, DPU_OUT_CVT_SCALE_FP32TOFP16_EN(1) | DPU_OUT_CVT_SCALE_OUT_CVT_SCALE(1));
[0x201000000005030] lsb 10010018108040c0 - DPU    EMIT(REG_DPU_SURFACE_ADD, DPU_SURFACE_ADD_SURF_ADD(98568));
[0x2010000000050a0] lsb 0101ffffc0800010 - PC     EMIT(REG_PC_BASE_ADDRESS, PC_BASE_ADDRESS_PC_SOURCE_ADDR(268434440));
[0x2010000000050a8] lsb 0101000100350014 - PC     EMIT(REG_PC_REGISTER_AMOUNTS, PC_REGISTER_AMOUNTS_RESERVED_0(1) | PC_REGISTER_AMOUNTS_PC_DATA_AMOUNT(53));
[0x2010000000050b8] lsb 00810000000d0008 - noone  EMIT(REG_PC_OPERATION_ENABLE, PC_OPERATION_ENABLE_RESERVED_0(6) | PC_OPERATION_ENABLE_OP_EN(1));
[0x2010000000050e0] lsb 10010000000e4004 - DPU    EMIT(REG_DPU_S_POINTER, DPU_S_POINTER_POINTER_PP_MODE(1) | DPU_S_POINTER_EXECUTER_PP_EN(1) | DPU_S_POINTER_POINTER_PP_EN(1));
[0x2010000000050e8] lsb 02016000a120100c - CNA    EMIT(REG_CNA_CONV_CON1, CNA_CONV_CON1_NONALIGN_DMA(1) | CNA_CONV_CON1_GROUP_LINE_OFF(1) | CNA_CONV_CON1_ARGB_IN(10) | CNA_CONV_CON1_PROC_PRECISION(2) | CNA_CONV_CON1_IN_PRECISION(2));
[0x2010000000050f0] lsb 0201400003201010 - CNA    EMIT(REG_CNA_CONV_CON2, CNA_CONV_CON2_RESERVED_0(64) | CNA_CONV_CON2_FEATURE_GRAINS(50));
[0x2010000000050f8] lsb 0201000000091014 - CNA    EMIT(REG_CNA_CONV_CON3, CNA_CONV_CON3_CONV_Y_STRIDE(1) | CNA_CONV_CON3_CONV_X_STRIDE(1));
[0x201000000005100] lsb 020100e000321020 - CNA    EMIT(REG_CNA_DATA_SIZE0, CNA_DATA_SIZE0_DATAIN_WIDTH(224) | CNA_DATA_SIZE0_DATAIN_HEIGHT(50));
[0x201000000005108] lsb 0201000200081024 - CNA    EMIT(REG_CNA_DATA_SIZE1, CNA_DATA_SIZE1_DATAIN_CHANNEL_REAL(2) | CNA_DATA_SIZE1_DATAIN_CHANNEL(8));
[0x201000000005110] lsb 0201000000de1028 - CNA    EMIT(REG_CNA_DATA_SIZE2, CNA_DATA_SIZE2_DATAOUT_WIDTH(222));
[0x201000000005118] lsb 0201000029a0102c - CNA    EMIT(REG_CNA_DATA_SIZE3, CNA_DATA_SIZE3_DATAOUT_ATOMICS(10656));
[0x201000000005120] lsb 0201000009001030 - CNA    EMIT(REG_CNA_WEIGHT_SIZE0, 0x00000900);
[0x201000000005128] lsb 0201000000901034 - CNA    EMIT(REG_CNA_WEIGHT_SIZE1, CNA_WEIGHT_SIZE1_WEIGHT_BYTES_PER_KERNEL(144));
[0x201000000005130] lsb 0201030300101038 - CNA    EMIT(REG_CNA_WEIGHT_SIZE2, CNA_WEIGHT_SIZE2_WEIGHT_WIDTH(3) | CNA_WEIGHT_SIZE2_WEIGHT_HEIGHT(3) | CNA_WEIGHT_SIZE2_WEIGHT_KERNELS(16));
